"45","NYX (Bundle of 2) Lip Liner Pencil in Mauve  Splash  831) and Nude Pink  Splash 858)","NYX","769823380972","no","http://rcdn-4.fishpond.co.nz/0078/081/763/216386701/6.jpeg","lipstick"
"46","NYX Soft Matte Lip Cream","NYX","800897142889","Neither lipstick nor lip gloss-this is matte lip cream. A new kind of pout paint that goes on silky smooth and sets to a matte finish. Soft matte lip cream is surprisingly durable and  unlike some matte lipstick formulas  also moisturising. Available in 11 lip colours.","http://rcdn-2.fishpond.co.nz/0030/473/692/159719255/6.jpeg","lipstick"
"47","(6 Pack) NYX Soft Matte Lip Cream - Vancouver","NYX","748690322025","It s not lipstick  nor is it gloss. It s like nothing you ve experienced before. It s lipstick cream that goes on silky but looks soft matte. These long lasting lip creams come in 11 different colours that will be sure to keep your lips moisturised and colourful! INGREDIENTS Pentaerythrityl Tetraisostearate  Dimethicone  Beeswax  Glyceryl Behenate Eicosadioate  Phenoxyethanol  Dimethicone Dimethicone Crosspolymer  Talc  Methyl Methacrylate Crosspolymer  Silica  Aluminium Starch Octenylsuccinate  Isohexadecane  Disteardimonium Hectorite  Propylene Carbonate  Parfum. May Contain CI77019 Mica CI77891 Titanium Dioxide  CI15850 DC Red 6 Na. Salt  CI15850 DC Red 7 Ca Lake  CI159851 FDC Yellow 6 Al Lake  CI191401 FDC Yellow 5 Al Lake  CI45410 DC Red 28 Al Lake  CI77491 Iron Oxide Red  CI77492 Iron Oxide Yellow  CI77499 Iron Oxide Black  CI77742 Manganese Violet  CI77891 Titanium Dioxide. Net. Wt. 0.27 fl. oz. 8 mL","http://rcdn-2.fishpond.co.nz/0128/471/025/270879592/6.jpeg","lipstick"
"48","NYX Cosmetics Long Lasting Slim Lip Liner Pencils 6 Colours - Cabaret  Plum  Plush Red  Hot Red  Deep Red; Edge Pink","NYX","41554206692","Define lips with beautiful colour that last through out the day with NYX Cosmetics Slim Lip pencils. The following 6 colours are included in this listing: 804 Cabaret  812 Plum  813 Plush Red  817 Hot Red  844 Deep Red; 858 Nude Pink. You will get one of each  no duplicate ones. They are Made in Germany. INGREDIENTS: Slim Pencil Lip Sorbitan Isostearate  Isocetyl Stearate  Phenyl Trimethicone  Polyethylene  Euphorbia Cerifera (Candelilla) Wax  Butyrospermum Parkii (Shea Butter) Unsaponifiables  Beeswax  Simmondsia Chinensis (Jojoba) seed oil  Caprylic/Capri Triglyceride  Nylon-12  Octyldodecanol  Polyglyceryl-2 Diisostearate  Silica  Copernicia Cerifera (Carnauba) Wax  Hydrogenated Coconut Oil  Tocopherol  VP/Hexadecene Copolymer  Stearalkonium Hectorite  Stearyl Glycyrrhetinate  Propylparaben  Prolylene Carbonate","http://rcdn-1.fishpond.co.nz/0030/485/287/159779641/6.jpeg","lipstick"
"49","NYX COSMETICS - INTENSE BUTTER GLOSS - BERRY STRUDEL - VIOLET PURPLE - BLUE UNDERONE","NYX","9999999999999","Smother your lips with a silky gloss bursting with colour! Our Intense Butter Gloss has the same mouth-watering texture and scent of the original formula with even more colour payoff in 12 new delectable shades.","http://rcdn-3.fishpond.co.nz/0083/606/396/222858243/6.jpeg","lipstick"
"50","NYX Round Case Lipstick Lip Cream 585 Terra Cotta","NYX","800897108489","NYX Cosmetics Round Lipstick Lip Cream 585 Terra Cotta. A velvet-textured lipstick formulated with mineral oils to provide moisturising benefits and rich colours. NYX s top selling lipstick  the Round Lipstick offers long-lasting  non-smudging colour.","http://rcdn-3.fishpond.co.nz/0030/489/378/160196875/6.jpeg","lipstick"
"51","NYX Slim Lip Liner Pencil 816 Fushia","NYX","800897108175","NYX Slim Lip Liner Pencil 816 Fushia. Classic  best-selling NYX Slim Lip Pencil applies smoothly  blends easily and is available in an astounding number of eye-popping shades.","http://rcdn-3.fishpond.co.nz/0030/484/713/159776396/6.jpeg","lipstick"
"52","NYX Glam Lipstick Aqua Luxe  Splendid Glsa09","NYX","800897815608","Decadent formula with rich pigment for stunning lips. Infused with a luminous shimmer for a brilliant sparkle.","http://rcdn-4.fishpond.co.nz/0030/490/803/160206901/6.jpeg","lipstick"
"53","NYX Veriety Lipstic SET - ORANGE!!","NYX","879963023667","no","http://rcdn-2.fishpond.co.nz/0030/480/377/159944267/6.jpeg","lipstick"
"54","NYX Cosmetics Slim Lip Pencil - Chocolate","NYX","9999999999999","The first step to radiant lips. This pencil will define your lips with beautiful colours!","http://rcdn-3.fishpond.co.nz/0030/484/712/159776390/6.jpeg","lipstick"
"55","NYX Cosmetics Round Lipstick - B52","NYX","9999999999999","NYX Cosmetics is available in 43 countries world wide and is fast becoming the number one best seller in cosmetics. NYX is inspired by the Greek Goddess NYX from Greek Mythology  also known as the Goddess of the Night. Ruling after nightfall  she is the ultimate symbol of power and beauty. NYX have created their products using the Goddess NYX as their inspiration. NYX aim to provide a high quality line of colour cosmetics that are available not only for professional make-up artists but also everyday women. Through intensive research  NYX are able to provide beauty products that are affordable and of top professional quality. NYX products are suitable for all skin types and also all skin tones. NYX have colour combinations that can give the potential to create looks ranging from natural to dramatic. Designers at NYX are always looking to improve their products and to release new products that will challenge our everyday thinking of cosmetics. NYX is growing in reputation every day and is becoming firm favourites among many women. There are so many products in every colour shade you can think of. Whatever the occasion  there will be a suitable NYX product to suit. With quality and innovation a constant  NYX is set apart in the world of beauty and fashion.","http://rcdn-2.fishpond.co.nz/0030/489/999/159717886/6.jpeg","lipstick"
"56","NYX Glam Lipstick Aqua Luxe  Jet Set Glsa07","NYX","800897815585","Decadent formula with rich pigment for stunning lips. Infused with a luminous shimmer for a brilliant sparkle.","http://rcdn-2.fishpond.co.nz/0030/490/706/160205919/6.jpeg","lipstick"
"57","NYX Cosmetics Mega Shine Lip Gloss - Baby Rose","NYX","9999999999999","NYX Cosmetics is available in 43 countries world wide and is fast becoming the number one best seller in cosmetics. NYX is inspired by the Greek Goddess NYX from Greek Mythology â also known as the Goddess of the Night. Ruling after nightfall  she is the ultimate symbol of power and beauty. NYX have created their products using the Goddess NYX as their inspiration. NYX aim to provide a high quality line of colour cosmetics that are available not only for professional make-up artists but also everyday women. Through intensive research  NYX are able to provide beauty products that are affordable and of top professional quality. NYX products are suitable for all skin types and also all skin tones. NYX have colour combinations that can give the potential to create looks ranging from natural to dramatic. Designers at NYX are always looking to improve their products and to release new products that will challenge our everyday thinking of cosmetics. NYX is growing in reputation every day and is becoming firm favourites among many women. There are so many products in every colour shade you can think of. Whatever the occasion  there will be a suitable NYX product to suit. With quality and innovation a constant  NYX is set apart in the world of beauty and fashion.","http://rcdn-4.fishpond.co.nz/0030/474/287/159932973/6.jpeg","lipstick"
"58","NYX Soft Matte Lip Cream - Madrid - SMLC 27 Cranberry Red 0.27 fl. oz 8 ml","NYX","9999999999999","NYX - Matte Lip Cream /Madrid - Cranberry Red  0.27 fl. oz. 8 mL  Neither Lipstick nor lip gloss  this matte lip cream is a new kind of lip colour that goes on silky smooth and sets to a matte finish. Soft Matte Lip Cream is surprisingly durable and  unlike some matte lipstick formulas  also moisturising. What it is : HIGHLY PIGMENTED  MATTE LIP CREAM What it does : Creates various matte lip looks Why we love it : Delightfully creamy and lightweight  our award winning line just expanded with two captivating new shades How to use : Apply directly to lips  or over lipstick. Apply with lip liner to define outline of lips. **Please understand colour may varies due to the monitor of the computer.","http://rcdn-2.fishpond.co.nz/0114/676/818/251013156/6.jpeg","lipstick"
"59","NYX Soft Matte Lip Cream - Berlin - SMLC 23 Medium Warm Brown 0.27 fl. oz 8 ml","NYX","9999999999999","NYX - Matte Lip Cream /Berlin - Medium Warm Brown & quot;0.27 fl. oz. 8 mL  Neither Lipstick nor lip gloss  this matte lip cream is a new kind of lip colour that goes on silky smooth and sets to a matte finish. Soft Matte Lip Cream is surprisingly durable and  unlike some matte lipstick formulas  also moisturising. What it is : HIGHLY PIGMENTED  MATTE LIP CREAM What it does : Creates various matte lip looks Why we love it : Delightfully creamy and lightweight  our award winning line just expanded with two captivating new shades How to use : Apply directly to lips  or over lipstick. Apply with lip liner to define outline of lips. **Please understand colour may varies due to the monitor of the computer.","http://rcdn-4.fishpond.co.nz/0122/002/964/258720803/6.jpeg","lipstick"
"60","NYX Soft Matte Lip Cream - Moscow- SMLC 31 Navy Blue 0.27 fl. oz 8 ml","NYX","9999999999999","NYX - Matte Lip Cream /Moscow - Navy Blue  0.27 fl. oz. 8 mL  Neither Lipstick nor lip gloss  this matte lip cream is a new kind of lip colour that goes on silky smooth and sets to a matte finish. Soft Matte Lip Cream is surprisingly durable and  unlike some matte lipstick formulas  also moisturising. What it is : HIGHLY PIGMENTED  MATTE LIP CREAM What it does : Creates various matte lip looks Why we love it : Delightfully creamy and lightweight  our award winning line just expanded with two captivating new shades How to use : Apply directly to lips  or over lipstick. Apply with lip liner to define outline of lips. **Please understand colour may varies due to the monitor of the computer.","http://rcdn-2.fishpond.co.nz/0114/676/814/251010975/6.jpeg","lipstick"
"61","NYX Cosmetics Diamond Sparkle Lipstick","NYX","800897120573","1 x NYX Cosmetics diamond sparkle lipstick flamingo","http://rcdn-2.fishpond.co.nz/0030/489/118/160110978/6.jpeg","lipstick"
"62","NYX Lip Pencil Set of 2  Nude Truffle(855) & Natural(810) (SPLSet08)","NYX","736902408438","NYX s Lip Pencil is just what you need to finish off that prefect lip look! Infused with coconut oil  this lip pencil glides on smoothly  and hydrates your lips. The Creamy formula blends easily  and provides long-lasting wear that does not feather or bleed! Works great with all lipsticks  or glosses! Match them with the prefect NYX lipstick or gloss for a stunning lip look!","http://rcdn-2.fishpond.co.nz/0100/061/814/238144548/6.jpeg","lipstick"
"63","NYX Round Case Lipstick Lip Cream - 612 Lala (Pack of 3)","NYX","725410792467","NYX Round Case Lipstick Lip Cream - 612 Lala (Pack of 3)","http://rcdn-2.fishpond.co.nz/0068/896/521/196345444/6.jpeg","lipstick"
"64","NYX Cosmetics Round Lip Gloss #05 Sparkle","NYX","619828718310","NYX long last round lip gloss are available in 36 beautiful colours. The colour in the bottle if the colour on. It gives you the silky smooth feeling with great smell.","http://rcdn-3.fishpond.co.nz/0030/474/077/159930037/6.jpeg","lipstick"
